hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,55,2015,July,28,7,0,3,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,82.0,1,2,Check-Out,2015-07-10
Resort Hotel,0,8,2015,July,28,7,0,0,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,0.0,0,1,Check-Out,2015-07-07
Resort Hotel,0,8,2015,July,28,7,0,0,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient,0.0,0,1,Check-Out,2015-07-07
Resort Hotel,0,66,2015,July,28,7,0,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,97.0,0,2,Check-Out,2015-07-11
Resort Hotel,0,0,2015,July,28,7,0,4,2,0.0,0,bb,NLD,Direct,Direct,0,0,0,A,A,2,No Deposit,0.0,0.0,0,Transient,98.0,0,0,Check-Out,2015-07-11
Resort Hotel,1,43,2015,July,28,7,0,5,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,0.0,0,Transient,91.5,0,0,Canceled,2015-05-28
Resort Hotel,1,88,2015,July,28,7,2,5,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,139.0,0,2,Canceled,2015-04-13
Resort Hotel,0,54,2015,July,28,7,2,5,2,0.0,0,bb,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0.0,0,Transient,79.5,0,0,Check-Out,2015-07-14
Resort Hotel,0,68,2015,July,28,8,0,3,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,107.0,0,1,Check-Out,2015-07-11
Resort Hotel,0,7,2015,July,28,8,0,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,131.0,1,2,Check-Out,2015-07-12
Resort Hotel,0,1,2015,July,28,8,0,4,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,131.0,1,1,Check-Out,2015-07-12
Resort Hotel,1,113,2015,July,28,8,0,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,123.0,0,1,Canceled,2015-05-28
Resort Hotel,0,5,2015,July,28,8,0,4,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,146.0,0,1,Check-Out,2015-07-12
Resort Hotel,0,83,2015,July,28,8,0,4,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,105.0,0.0,0,Transient,110.7,0,1,Check-Out,2015-07-12
Resort Hotel,1,105,2015,July,28,8,0,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,73.8,0,1,Canceled,2015-06-29
Resort Hotel,1,1,2015,July,28,8,0,1,2,0.0,0,bb,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,110.0,0,Transient,104.72,0,1,Canceled,2015-07-08
Resort Hotel,0,1,2015,July,28,8,0,2,2,0.0,0,bb,CHE,Corporate,Corporate,0,0,0,A,F,0,No Deposit,0.0,110.0,0,Transient,104.72,1,1,Check-Out,2015-07-10
Resort Hotel,1,102,2015,July,28,8,1,4,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,66.42,0,1,Canceled,2015-05-28
Resort Hotel,0,113,2015,July,28,8,2,4,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,0.0,0,Transient,77.96,1,1,Check-Out,2015-07-14
Resort Hotel,0,96,2015,July,28,8,2,5,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,0.0,0,Transient,107.0,0,1,Check-Out,2015-07-15
Resort Hotel,0,33,2015,July,28,8,2,5,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,155.0,0,0,Check-Out,2015-07-15
Resort Hotel,0,100,2015,July,28,8,2,7,2,0.0,0,bb,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient-Party,100.1,0,2,Check-Out,2015-07-17
Resort Hotel,1,77,2015,July,28,9,0,3,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0.0,0,Transient,97.0,0,0,Canceled,2015-06-02
Resort Hotel,1,17,2015,July,28,9,1,3,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,105.08,0,0,Canceled,2015-06-23
Resort Hotel,1,103,2015,July,28,9,1,3,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,65.42,0,0,Canceled,2015-06-27
Resort Hotel,0,14,2015,July,28,9,2,3,2,0.0,0,bb,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,75.46,1,1,Check-Out,2015-07-14
Resort Hotel,0,77,2015,July,28,9,2,3,2,0.0,0,bb,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,0.0,0,Transient,65.5,0,0,Check-Out,2015-07-14
Resort Hotel,0,90,2015,July,28,9,2,5,2,0.0,0,bb,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0.0,0,Transient,90.95,0,0,Check-Out,2015-07-16
Resort Hotel,0,90,2015,July,28,9,2,5,2,0.0,0,bb,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,0.0,0,Contract,93.6,0,0,Check-Out,2015-07-16
Resort Hotel,0,90,2015,July,28,9,2,5,2,0.0,0,bb,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,143.0,0.0,0,Contract,119.25,0,0,Check-Out,2015-07-16
Resort Hotel,0,249,2015,July,28,9,2,5,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,112.0,0,1,Check-Out,2015-07-16
Resort Hotel,1,69,2015,July,28,9,2,6,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,118.13,0,2,Canceled,2015-05-13
Resort Hotel,0,10,2015,July,28,10,0,1,2,0.0,0,bb,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,131.0,0,0,Check-Out,2015-07-11
Resort Hotel,0,22,2015,July,28,10,0,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,88.2,0,0,Check-Out,2015-07-12
Resort Hotel,0,91,2015,July,28,10,0,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,73.8,0,1,Check-Out,2015-07-12
Resort Hotel,0,23,2015,July,28,10,0,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,98.0,0,0,Check-Out,2015-07-12
Resort Hotel,0,11,2015,July,28,10,0,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,110.5,0,1,Check-Out,2015-07-12
Resort Hotel,0,3,2015,July,28,10,0,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,131.0,0,1,Check-Out,2015-07-12
Resort Hotel,0,108,2015,July,28,10,0,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient,87.3,0,2,Check-Out,2015-07-12
Resort Hotel,0,37,2015,July,28,10,1,2,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,105.0,0.0,0,Transient,120.0,0,1,Check-Out,2015-07-13
Resort Hotel,0,21,2015,July,28,10,1,2,2,0.0,0,bb,AUS,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,0.0,0,Transient,98.0,0,1,Check-Out,2015-07-13
Resort Hotel,0,106,2015,July,28,10,1,2,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,96.3,0,2,Check-Out,2015-07-13
Resort Hotel,0,30,2015,July,28,10,2,2,2,0.0,0,fb,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0.0,0.0,0,Transient-Party,197.0,0,1,Check-Out,2015-07-14
Resort Hotel,1,51,2015,July,28,10,2,3,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,123.0,0,0,Canceled,2015-06-29
Resort Hotel,0,79,2015,July,28,10,2,3,2,0.0,0,bb,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,82.0,0,2,Check-Out,2015-07-15
Resort Hotel,0,78,2015,July,28,10,2,5,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,106.84,1,2,Check-Out,2015-07-17
Resort Hotel,0,31,2015,July,28,10,2,5,2,0.0,0,hb,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,0.0,0,Transient,161.0,1,1,Check-Out,2015-07-17
Resort Hotel,0,78,2015,July,28,10,2,5,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient,134.43,0,2,Check-Out,2015-07-17
Resort Hotel,0,78,2015,July,28,10,2,5,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0.0,0,Transient,144.43,1,2,Check-Out,2015-07-17
Resort Hotel,0,115,2015,July,28,10,2,7,2,0.0,0,bb,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,120.6,0,2,Check-Out,2015-07-19
Resort Hotel,0,86,2015,July,28,10,3,7,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,112.2,0,0,Check-Out,2015-07-20
Resort Hotel,0,34,2015,July,28,10,2,5,2,0.0,0,hb,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0.0,0,Transient,108.83,0,1,Check-Out,2015-07-17
Resort Hotel,0,44,2015,July,28,11,2,3,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,120.6,0,0,Check-Out,2015-07-16
Resort Hotel,1,36,2015,July,28,11,2,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,126.67,0,0,Canceled,2015-06-08
Resort Hotel,0,70,2015,July,28,11,2,4,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,99.5,1,2,Check-Out,2015-07-17
Resort Hotel,0,110,2015,July,28,11,2,5,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,0.0,0,Transient,139.4,0,1,Check-Out,2015-07-18
Resort Hotel,1,109,2015,July,28,11,2,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,73.8,0,1,Canceled,2015-04-22
Resort Hotel,0,33,2015,July,28,11,2,2,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,0.0,0,Transient,89.97,0,1,Check-Out,2015-07-15
Resort Hotel,0,33,2015,July,28,11,2,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,123.0,0,0,Check-Out,2015-07-15
Resort Hotel,0,33,2015,July,28,11,2,2,2,0.0,0,bb,CZE,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0.0,0,Transient,123.0,0,0,Check-Out,2015-07-15
Resort Hotel,0,0,2015,July,28,11,0,1,2,0.0,0,hb,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,144.9,0,1,Check-Out,2015-07-12
Resort Hotel,0,0,2015,July,28,11,0,1,2,0.0,0,bb,ESP,Direct,Direct,0,0,0,G,G,0,No Deposit,0.0,0.0,0,Transient,153.0,0,0,Check-Out,2015-07-12
Resort Hotel,0,0,2015,July,28,11,0,1,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,131.0,0,1,Check-Out,2015-07-12
Resort Hotel,0,84,2015,July,28,11,1,1,2,0.0,0,hb,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,113.0,0,Transient,100.0,1,0,Check-Out,2015-07-13
Resort Hotel,0,71,2015,July,28,11,1,1,2,0.0,0,bb,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,0.0,0,Transient,65.5,0,0,Check-Out,2015-07-13
Resort Hotel,0,16,2015,July,28,11,1,1,2,0.0,0,bb,ROU,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,0.0,0,Transient,123.0,0,1,Check-Out,2015-07-13
Resort Hotel,0,54,2015,July,28,11,2,1,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,0.0,0,Transient,123.0,0,0,Check-Out,2015-07-14
Resort Hotel,0,8,2015,July,28,11,2,1,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,131.0,0,0,Check-Out,2015-07-14
Resort Hotel,0,36,2015,July,28,11,2,5,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,0.0,0,Transient,104.68,1,0,Check-Out,2015-07-18
Resort Hotel,0,40,2015,July,28,11,2,5,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,166.0,0,0,Check-Out,2015-07-18
Resort Hotel,1,59,2015,July,28,11,2,6,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,111.25,0,2,Canceled,2015-05-19
Resort Hotel,0,32,2015,July,28,11,4,6,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0.0,0,Transient,178.0,1,0,Check-Out,2015-07-21
Resort Hotel,0,110,2015,July,28,11,2,5,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,113.9,0,1,Check-Out,2015-07-18
Resort Hotel,0,33,2015,July,28,11,2,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,129.29,1,0,Check-Out,2015-07-18
Resort Hotel,0,2,2015,July,29,12,1,0,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,98.0,1,2,Check-Out,2015-07-13
Resort Hotel,1,72,2015,July,29,12,2,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,93.0,0,2,Canceled,2015-05-12
Resort Hotel,0,12,2015,July,29,12,2,5,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,132.29,0,0,Check-Out,2015-07-19
Resort Hotel,0,48,2015,July,29,12,2,5,2,0.0,0,bb,BRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0.0,0,Transient,123.0,0,1,Check-Out,2015-07-19
Resort Hotel,0,90,2015,July,29,12,2,5,2,0.0,0,fb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,0.0,0,Transient-Party,117.22,0,1,Check-Out,2015-07-12
Resort Hotel,0,59,2015,July,29,12,2,5,2,0.0,0,bb,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,0.0,0,Contract,107.0,0,0,Check-Out,2015-07-19
Resort Hotel,0,116,2015,July,29,12,2,5,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,0.0,0,Contract,119.25,0,0,Check-Out,2015-07-19
Resort Hotel,0,31,2015,July,29,12,2,5,2,0.0,0,bb,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0.0,0,Transient,123.0,0,0,Check-Out,2015-07-19
Resort Hotel,1,51,2015,July,29,12,2,5,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,105.71,0,0,Canceled,2015-07-03
Resort Hotel,0,48,2015,July,29,12,2,5,2,0.0,0,bb,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0.0,0,Transient,123.0,0,1,Check-Out,2015-07-19
Resort Hotel,0,59,2015,July,29,12,2,5,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,144.43,1,2,Check-Out,2015-07-19
Resort Hotel,1,97,2015,July,29,12,3,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,126.0,0,1,Canceled,2015-06-19
Resort Hotel,0,12,2015,July,29,12,4,5,2,0.0,0,hb,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,148.3,1,2,Check-Out,2015-07-21
Resort Hotel,0,64,2015,July,29,12,4,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,125.22,0,1,Check-Out,2015-07-21
Resort Hotel,0,31,2015,July,29,12,4,7,2,0.0,0,bb,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0.0,0,Transient,123.0,0,0,Check-Out,2015-07-23
Resort Hotel,0,59,2015,July,29,12,4,7,2,0.0,0,hb,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,0.0,0,Contract,130.0,1,1,Check-Out,2015-07-23
Resort Hotel,0,81,2015,July,29,12,2,5,2,0.0,0,bb,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,147.0,0.0,0,Transient,78.84,0,0,Check-Out,2015-07-19
Resort Hotel,0,1,2015,July,29,12,1,0,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,80.1,0,0,Check-Out,2015-07-13
Resort Hotel,0,13,2015,July,29,12,2,0,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,88.2,0,0,Check-Out,2015-07-14
Resort Hotel,0,40,2015,July,29,12,2,0,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,F,E,0,No Deposit,241.0,0.0,0,Transient,90.71,0,0,Check-Out,2015-07-14
Resort Hotel,0,1,2015,July,29,12,2,0,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,240.0,0.0,0,Transient,114.5,0,1,Check-Out,2015-07-14
Resort Hotel,0,34,2015,July,29,12,2,0,2,0.0,0,bb,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,120.2,0,1,Check-Out,2015-07-14
Resort Hotel,0,88,2015,July,29,12,2,1,2,0.0,0,bb,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,8.0,0.0,0,Contract,79.5,0,0,Check-Out,2015-07-15
Resort Hotel,0,9,2015,July,29,12,2,1,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,117.9,0,3,Check-Out,2015-07-15
Resort Hotel,1,24,2015,July,29,12,2,1,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,128.0,0,0,Canceled,2015-06-22
Resort Hotel,0,97,2015,July,29,12,2,2,2,0.0,0,bb,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0.0,0,Transient,90.95,0,0,Check-Out,2015-07-16
Resort Hotel,0,50,2015,July,29,12,2,3,2,0.0,0,bb,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,0.0,0,Contract,123.0,0,0,Check-Out,2015-07-17
Resort Hotel,1,47,2015,July,29,12,2,3,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0.0,0,Transient,103.8,0,0,No-Show,2015-07-12
Resort Hotel,0,34,2015,July,29,12,2,3,2,0.0,0,hb,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,149.4,1,0,Check-Out,2015-07-17
Resort Hotel,0,47,2015,July,29,13,2,5,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,175.71,0,0,Check-Out,2015-07-20
Resort Hotel,1,79,2015,July,29,13,2,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,100.86,0,1,Canceled,2015-05-13
Resort Hotel,0,91,2015,July,29,13,2,5,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,100.86,0,0,Check-Out,2015-07-20
Resort Hotel,0,98,2015,July,29,13,1,1,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,82.0,0,3,Check-Out,2015-07-15
Resort Hotel,0,109,2015,July,29,13,1,1,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,73.8,0,1,Check-Out,2015-07-15
Resort Hotel,0,0,2015,July,29,13,1,1,2,0.0,0,bb,AUS,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,117.9,1,0,Check-Out,2015-07-15
Resort Hotel,0,9,2015,July,29,13,1,1,2,0.0,0,hb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,161.0,1,2,Check-Out,2015-07-15
Resort Hotel,0,62,2015,July,29,13,1,1,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147.0,0.0,0,Transient,64.0,0,2,Check-Out,2015-07-15
Resort Hotel,1,45,2015,July,29,13,1,1,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,123.0,0,0,Canceled,2015-06-18
Resort Hotel,0,42,2015,July,29,13,1,2,2,0.0,0,bb,USA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,0.0,0,Transient,110.0,1,0,Check-Out,2015-07-16
Resort Hotel,0,54,2015,July,29,13,1,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,88.2,1,1,Check-Out,2015-07-16
Resort Hotel,0,51,2015,July,29,13,1,2,2,0.0,0,hb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,130.0,1,0,Check-Out,2015-07-16
Resort Hotel,0,54,2015,July,29,13,1,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,88.2,0,1,Check-Out,2015-07-16
Resort Hotel,0,58,2015,July,29,13,1,2,2,0.0,0,hb,ESP,Direct,Direct,0,0,0,E,F,2,No Deposit,250.0,0.0,0,Transient,165.0,1,1,Check-Out,2015-07-16
Resort Hotel,1,60,2015,July,29,13,1,4,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,0.0,0,Transient,79.5,0,0,Canceled,2015-06-24
Resort Hotel,0,40,2015,July,29,13,1,4,2,0.0,0,bb,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0.0,0,Transient,120.0,0,2,Check-Out,2015-07-18
Resort Hotel,1,51,2015,July,29,13,1,4,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,0.0,0,Contract,79.5,0,0,Canceled,2015-05-23
Resort Hotel,0,38,2015,July,29,13,1,4,2,0.0,0,bb,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,0.0,0.0,0,Transient,120.0,0,0,Check-Out,2015-07-18
Resort Hotel,1,75,2015,July,29,13,1,4,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,144.2,0,1,Canceled,2015-06-22
Resort Hotel,0,101,2015,July,29,13,1,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,107.2,0,0,Check-Out,2015-07-18
Resort Hotel,1,42,2015,July,29,13,1,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,120.0,0,0,Canceled,2015-06-01
Resort Hotel,1,81,2015,July,29,13,1,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,98.5,0,2,Canceled,2015-04-24
Resort Hotel,1,98,2015,July,29,13,1,5,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,130.5,0,0,Canceled,2015-05-12
Resort Hotel,0,72,2015,July,29,13,1,5,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,98.5,0,2,Check-Out,2015-07-19
Resort Hotel,0,115,2015,July,29,13,2,5,2,0.0,0,hb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,0.0,0,Transient-Party,119.7,0,2,Check-Out,2015-07-20
Resort Hotel,0,118,2015,July,29,13,2,5,2,0.0,0,fb,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0.0,0,Transient,184.6,0,1,Check-Out,2015-07-20
Resort Hotel,1,95,2015,July,29,13,2,5,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,100.86,0,1,Canceled,2015-04-15
Resort Hotel,0,16,2015,July,29,13,1,0,2,0.0,0,bb,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,100.2,1,3,Check-Out,2015-07-14
Resort Hotel,0,56,2015,July,29,13,1,3,2,0.0,0,hb,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,134.25,1,0,Check-Out,2015-07-17
